timestamp,trade_pnl_clean,equity_clean
2025-11-20 09:50:00+05:30,0.0,1.000093609427644
2025-11-20 09:55:00+05:30,0.0,1.000093609427644
2025-11-20 10:00:00+05:30,0.0,1.000093609427644
2025-11-20 10:05:00+05:30,0.0,1.000093609427644
2025-11-20 10:10:00+05:30,0.0,1.000093609427644
2025-11-20 10:15:00+05:30,0.0,1.000093609427644
2025-11-20 10:20:00+05:30,0.0,1.000093609427644
2025-11-20 10:25:00+05:30,0.0,1.000093609427644
2025-11-20 10:30:00+05:30,0.0,1.000093609427644
2025-11-20 10:35:00+05:30,0.0,1.000093609427644
2025-11-20 10:40:00+05:30,0.0,1.000093609427644
2025-11-20 10:45:00+05:30,0.0,1.000093609427644
2025-11-20 10:50:00+05:30,0.0,1.000093609427644
2025-11-20 10:55:00+05:30,0.0,1.000093609427644
2025-11-20 11:00:00+05:30,0.0,1.000093609427644
2025-11-20 11:05:00+05:30,0.0,1.000093609427644
2025-11-20 11:10:00+05:30,0.0,1.000093609427644
2025-11-20 11:15:00+05:30,0.0,1.000093609427644
2025-11-20 11:20:00+05:30,0.0,1.000093609427644
2025-11-20 11:25:00+05:30,0.0,1.000093609427644
2025-11-20 11:30:00+05:30,0.0,1.000093609427644
2025-11-20 11:35:00+05:30,0.0,1.000093609427644
2025-11-20 11:40:00+05:30,0.0,1.000093609427644
2025-11-20 11:45:00+05:30,0.0,1.000093609427644
2025-11-20 11:50:00+05:30,0.0,1.000093609427644
2025-11-20 11:55:00+05:30,0.0,1.000093609427644
2025-11-20 12:00:00+05:30,0.0,1.000093609427644
2025-11-20 12:05:00+05:30,0.0,1.000093609427644
2025-11-20 12:10:00+05:30,0.0,1.000093609427644
2025-11-20 12:15:00+05:30,0.0,1.000093609427644
2025-11-20 12:20:00+05:30,0.0,1.000093609427644
2025-11-20 12:25:00+05:30,0.0,1.000093609427644
2025-11-20 12:30:00+05:30,0.0,1.000093609427644
2025-11-20 12:35:00+05:30,0.0,1.000093609427644
2025-11-20 12:40:00+05:30,0.0,1.000093609427644
2025-11-20 12:45:00+05:30,0.0,1.000093609427644
2025-11-20 12:50:00+05:30,0.0,1.000093609427644
2025-11-20 12:55:00+05:30,0.0,1.000093609427644
2025-11-20 13:00:00+05:30,0.0,1.000093609427644
2025-11-20 13:05:00+05:30,0.0,1.000093609427644
2025-11-20 13:10:00+05:30,0.0,1.000093609427644
2025-11-20 13:15:00+05:30,0.0,1.000093609427644
2025-11-20 13:20:00+05:30,0.0,1.000093609427644
2025-11-20 13:25:00+05:30,0.0,1.000093609427644
2025-11-20 13:30:00+05:30,0.0,1.000093609427644
2025-11-20 13:35:00+05:30,0.0,1.000093609427644
2025-11-20 13:40:00+05:30,0.0,1.000093609427644
2025-11-20 13:45:00+05:30,0.0,1.000093609427644
2025-11-20 13:50:00+05:30,0.0,1.000093609427644
2025-11-20 13:55:00+05:30,0.0,1.000093609427644
2025-11-20 14:00:00+05:30,0.0,1.000093609427644
2025-11-20 14:05:00+05:30,0.0,1.000093609427644
2025-11-20 14:10:00+05:30,0.0,1.000093609427644
2025-11-20 14:15:00+05:30,0.0,1.000093609427644
2025-11-20 14:20:00+05:30,0.0,1.000093609427644
2025-11-20 14:25:00+05:30,0.0,1.000093609427644
2025-11-20 14:30:00+05:30,0.0,1.000093609427644
2025-11-20 14:35:00+05:30,0.0,1.000093609427644
2025-11-20 14:40:00+05:30,0.0,1.000093609427644
2025-11-20 14:45:00+05:30,0.0,1.000093609427644
2025-11-20 14:50:00+05:30,0.0,1.000093609427644
2025-11-20 14:55:00+05:30,0.0,1.000093609427644
2025-11-20 15:00:00+05:30,0.0,1.000093609427644
2025-11-20 15:05:00+05:30,0.0,1.000093609427644
2025-11-20 15:10:00+05:30,0.0,1.000093609427644
2025-11-20 15:15:00+05:30,0.0,1.000093609427644
2025-11-20 15:20:00+05:30,0.0,1.000093609427644
2025-11-20 15:25:00+05:30,0.0,1.000093609427644
2025-11-21 09:15:00+05:30,0.0,1.000093609427644
2025-11-21 09:20:00+05:30,0.0,1.000093609427644
2025-11-21 09:25:00+05:30,0.0,1.000093609427644
2025-11-21 09:30:00+05:30,0.0,1.000093609427644
2025-11-21 09:35:00+05:30,0.0,1.000093609427644
2025-11-21 09:40:00+05:30,0.0,1.000093609427644
2025-11-21 09:45:00+05:30,0.0,1.000093609427644
2025-11-21 09:50:00+05:30,0.0,1.000093609427644
2025-11-21 09:55:00+05:30,0.0,1.000093609427644
2025-11-21 10:00:00+05:30,0.0,1.000093609427644
2025-11-21 10:05:00+05:30,0.0,1.000093609427644
2025-11-21 10:10:00+05:30,0.0,1.000093609427644
2025-11-21 10:15:00+05:30,0.0,1.000093609427644
2025-11-21 10:20:00+05:30,0.0,1.000093609427644
2025-11-21 10:25:00+05:30,0.0,1.000093609427644
2025-11-21 10:30:00+05:30,0.0,1.000093609427644
2025-11-21 10:35:00+05:30,0.0,1.000093609427644
2025-11-21 10:40:00+05:30,0.0,1.000093609427644
2025-11-21 10:45:00+05:30,0.0,1.000093609427644
2025-11-21 10:50:00+05:30,0.0,1.000093609427644
2025-11-21 10:55:00+05:30,0.0,1.000093609427644
2025-11-21 11:00:00+05:30,0.0,1.000093609427644
2025-11-21 11:05:00+05:30,0.0,1.000093609427644
2025-11-21 11:10:00+05:30,0.0,1.000093609427644
2025-11-21 11:15:00+05:30,0.0,1.000093609427644
2025-11-21 11:20:00+05:30,0.0,1.000093609427644
2025-11-21 11:25:00+05:30,0.0,1.000093609427644
2025-11-21 11:30:00+05:30,0.0,1.000093609427644
2025-11-21 11:35:00+05:30,0.0,1.000093609427644
2025-11-21 11:40:00+05:30,0.0,1.000093609427644
2025-11-21 11:45:00+05:30,0.0,1.000093609427644
2025-11-21 11:50:00+05:30,0.0,1.000093609427644
2025-11-21 11:55:00+05:30,0.0,1.000093609427644
2025-11-21 12:00:00+05:30,0.0,1.000093609427644
2025-11-21 12:05:00+05:30,0.0,1.000093609427644
2025-11-21 12:10:00+05:30,0.0,1.000093609427644
2025-11-21 12:15:00+05:30,0.0,1.000093609427644
2025-11-21 12:20:00+05:30,0.0,1.000093609427644
2025-11-21 12:25:00+05:30,0.0,1.000093609427644
2025-11-21 12:30:00+05:30,0.0,1.000093609427644
2025-11-21 12:35:00+05:30,0.0,1.000093609427644
2025-11-21 12:40:00+05:30,0.0,1.000093609427644
2025-11-21 12:45:00+05:30,0.0,1.000093609427644
2025-11-21 12:50:00+05:30,0.0,1.000093609427644
2025-11-21 12:55:00+05:30,0.0,1.000093609427644
2025-11-21 13:00:00+05:30,0.0,1.000093609427644
2025-11-21 13:05:00+05:30,0.0,1.000093609427644
2025-11-21 13:10:00+05:30,0.0,1.000093609427644
2025-11-21 13:15:00+05:30,0.0,1.000093609427644
2025-11-21 13:20:00+05:30,0.0,1.000093609427644
2025-11-21 13:25:00+05:30,0.0,1.000093609427644
2025-11-21 13:30:00+05:30,0.0,1.000093609427644
2025-11-21 13:35:00+05:30,0.0,1.000093609427644
2025-11-21 13:40:00+05:30,0.0,1.000093609427644
2025-11-21 13:45:00+05:30,0.0,1.000093609427644
2025-11-21 13:50:00+05:30,0.0,1.000093609427644
2025-11-21 13:55:00+05:30,0.0,1.000093609427644
2025-11-21 14:00:00+05:30,0.0,1.000093609427644
2025-11-21 14:05:00+05:30,0.0,1.000093609427644
2025-11-21 14:10:00+05:30,0.0,1.000093609427644
2025-11-21 14:15:00+05:30,0.0,1.000093609427644
2025-11-21 14:20:00+05:30,0.0,1.000093609427644
2025-11-21 14:25:00+05:30,0.0,1.000093609427644
2025-11-21 14:30:00+05:30,0.0,1.000093609427644
2025-11-21 14:35:00+05:30,0.0,1.000093609427644
2025-11-21 14:40:00+05:30,0.0,1.000093609427644
2025-11-21 14:45:00+05:30,0.0,1.000093609427644
2025-11-21 14:50:00+05:30,0.0,1.000093609427644
2025-11-21 14:55:00+05:30,0.0,1.000093609427644
2025-11-21 15:00:00+05:30,0.0,1.000093609427644
2025-11-21 15:05:00+05:30,0.0,1.000093609427644
2025-11-21 15:10:00+05:30,0.0,1.000093609427644
2025-11-21 15:15:00+05:30,0.0,1.000093609427644
2025-11-21 15:20:00+05:30,0.0,1.000093609427644
2025-11-21 15:25:00+05:30,0.0,1.000093609427644
2025-11-24 09:15:00+05:30,0.0,1.000093609427644
2025-11-24 09:20:00+05:30,0.0,1.000093609427644
2025-11-24 09:25:00+05:30,0.0,1.000093609427644
2025-11-24 09:30:00+05:30,0.0,1.000093609427644
2025-11-24 09:35:00+05:30,0.0,1.000093609427644
2025-11-24 09:40:00+05:30,0.0,1.000093609427644
2025-11-24 09:45:00+05:30,0.0,1.000093609427644
2025-11-24 09:50:00+05:30,0.0,1.000093609427644
2025-11-24 09:55:00+05:30,0.0,1.000093609427644
2025-11-24 10:00:00+05:30,0.0,1.000093609427644
2025-11-24 10:05:00+05:30,0.0,1.000093609427644
2025-11-24 10:10:00+05:30,0.0,1.000093609427644
2025-11-24 10:15:00+05:30,0.0,1.000093609427644
2025-11-24 10:20:00+05:30,0.0,1.000093609427644
2025-11-24 10:25:00+05:30,0.0,1.000093609427644
2025-11-24 10:30:00+05:30,0.0,1.000093609427644
2025-11-24 10:35:00+05:30,0.0,1.000093609427644
2025-11-24 10:40:00+05:30,0.0,1.000093609427644
2025-11-24 10:45:00+05:30,0.0,1.000093609427644
2025-11-24 10:50:00+05:30,0.0,1.000093609427644
2025-11-24 10:55:00+05:30,0.0,1.000093609427644
2025-11-24 11:00:00+05:30,0.0,1.000093609427644
2025-11-24 11:05:00+05:30,0.0,1.000093609427644
2025-11-24 11:10:00+05:30,0.0,1.000093609427644
2025-11-24 11:15:00+05:30,0.0,1.000093609427644
2025-11-24 11:20:00+05:30,0.0,1.000093609427644
2025-11-24 11:25:00+05:30,0.0,1.000093609427644
2025-11-24 11:30:00+05:30,0.0,1.000093609427644
2025-11-24 11:35:00+05:30,0.0,1.000093609427644
2025-11-24 11:40:00+05:30,0.0,1.000093609427644
2025-11-24 11:45:00+05:30,0.0,1.000093609427644
2025-11-24 11:50:00+05:30,0.0,1.000093609427644
2025-11-24 11:55:00+05:30,0.0,1.000093609427644
2025-11-24 12:00:00+05:30,0.0,1.000093609427644
2025-11-24 12:05:00+05:30,0.0,1.000093609427644
2025-11-24 12:10:00+05:30,0.0,1.000093609427644
2025-11-24 12:15:00+05:30,0.0,1.000093609427644
2025-11-24 12:20:00+05:30,0.0,1.000093609427644
2025-11-24 12:25:00+05:30,0.0,1.000093609427644
2025-11-24 12:30:00+05:30,0.0,1.000093609427644
2025-11-24 12:35:00+05:30,0.0,1.000093609427644
2025-11-24 12:40:00+05:30,0.0,1.000093609427644
2025-11-24 12:45:00+05:30,0.0,1.000093609427644
2025-11-24 12:50:00+05:30,0.0,1.000093609427644
2025-11-24 12:55:00+05:30,0.0,1.000093609427644
2025-11-24 13:00:00+05:30,0.0,1.000093609427644
2025-11-24 13:05:00+05:30,0.0,1.000093609427644
2025-11-24 13:10:00+05:30,0.0,1.000093609427644
2025-11-24 13:15:00+05:30,0.0,1.000093609427644
2025-11-24 13:20:00+05:30,0.0,1.000093609427644
2025-11-24 13:25:00+05:30,0.0,1.000093609427644
2025-11-24 13:30:00+05:30,0.0,1.000093609427644
2025-11-24 13:35:00+05:30,0.0,1.000093609427644
2025-11-24 13:40:00+05:30,0.0,1.000093609427644
2025-11-24 13:45:00+05:30,0.0,1.000093609427644
2025-11-24 13:50:00+05:30,0.0,1.000093609427644
2025-11-24 13:55:00+05:30,0.0,1.000093609427644
2025-11-24 14:00:00+05:30,0.0,1.000093609427644
2025-11-24 14:05:00+05:30,0.0,1.000093609427644
2025-11-24 14:10:00+05:30,0.0,1.000093609427644
2025-11-24 14:15:00+05:30,0.0,1.000093609427644
2025-11-24 14:20:00+05:30,0.0,1.000093609427644
2025-11-24 14:25:00+05:30,0.0,1.000093609427644
2025-11-24 14:30:00+05:30,0.0,1.000093609427644
2025-11-24 14:35:00+05:30,0.0,1.000093609427644
2025-11-24 14:40:00+05:30,0.0,1.000093609427644
2025-11-24 14:45:00+05:30,0.0,1.000093609427644
2025-11-24 14:50:00+05:30,0.0,1.000093609427644
2025-11-24 14:55:00+05:30,0.0,1.000093609427644
2025-11-24 15:00:00+05:30,0.0,1.000093609427644
2025-11-24 15:05:00+05:30,0.0,1.000093609427644
2025-11-24 15:10:00+05:30,0.0,1.000093609427644
2025-11-24 15:15:00+05:30,0.0,1.000093609427644
2025-11-24 15:20:00+05:30,0.0,1.000093609427644
2025-11-24 15:25:00+05:30,0.0,1.000093609427644
2025-11-25 09:15:00+05:30,0.0,1.000093609427644
2025-11-25 09:20:00+05:30,0.0,1.000093609427644
2025-11-25 09:25:00+05:30,0.0,1.000093609427644
2025-11-25 09:30:00+05:30,0.0,1.000093609427644
2025-11-25 09:35:00+05:30,0.0,1.000093609427644
2025-11-25 09:40:00+05:30,0.0,1.000093609427644
2025-11-25 09:45:00+05:30,0.0,1.000093609427644
2025-11-25 09:50:00+05:30,0.0,1.000093609427644
2025-11-25 09:55:00+05:30,0.0,1.000093609427644
2025-11-25 10:00:00+05:30,0.0,1.000093609427644
2025-11-25 10:05:00+05:30,0.0,1.000093609427644
2025-11-25 10:10:00+05:30,0.0,1.000093609427644
2025-11-25 10:15:00+05:30,0.0,1.000093609427644
2025-11-25 10:20:00+05:30,0.0,1.000093609427644
2025-11-25 10:25:00+05:30,0.0,1.000093609427644
2025-11-25 10:30:00+05:30,0.0,1.000093609427644
2025-11-25 10:35:00+05:30,0.0,1.000093609427644
2025-11-25 10:40:00+05:30,0.0,1.000093609427644
2025-11-25 10:45:00+05:30,0.0,1.000093609427644
2025-11-25 10:50:00+05:30,0.0,1.000093609427644
2025-11-25 10:55:00+05:30,0.0,1.000093609427644
2025-11-25 11:00:00+05:30,0.0,1.000093609427644
2025-11-25 11:05:00+05:30,0.0,1.000093609427644
2025-11-25 11:10:00+05:30,0.0,1.000093609427644
2025-11-25 11:15:00+05:30,0.0,1.000093609427644
2025-11-25 11:20:00+05:30,0.0,1.000093609427644
2025-11-25 11:25:00+05:30,0.0,1.000093609427644
2025-11-25 11:30:00+05:30,0.0,1.000093609427644
2025-11-25 11:35:00+05:30,0.0,1.000093609427644
2025-11-25 11:40:00+05:30,0.0,1.000093609427644
2025-11-25 11:45:00+05:30,0.0,1.000093609427644
2025-11-25 11:50:00+05:30,0.0,1.000093609427644
2025-11-25 11:55:00+05:30,0.0,1.000093609427644
2025-11-25 12:00:00+05:30,0.0,1.000093609427644
2025-11-25 12:05:00+05:30,0.0,1.000093609427644
2025-11-25 12:10:00+05:30,0.0,1.000093609427644
2025-11-25 12:15:00+05:30,0.0,1.000093609427644
2025-11-25 12:20:00+05:30,0.0,1.000093609427644
2025-11-25 12:25:00+05:30,0.0,1.000093609427644
2025-11-25 12:30:00+05:30,0.0,1.000093609427644
2025-11-25 12:35:00+05:30,0.0,1.000093609427644
2025-11-25 12:40:00+05:30,0.0,1.000093609427644
2025-11-25 12:45:00+05:30,0.0,1.000093609427644
2025-11-25 12:50:00+05:30,0.0,1.000093609427644
2025-11-25 12:55:00+05:30,0.0,1.000093609427644
2025-11-25 13:00:00+05:30,0.0,1.000093609427644
2025-11-25 13:05:00+05:30,0.0,1.000093609427644
2025-11-25 13:10:00+05:30,0.0,1.000093609427644
2025-11-25 13:15:00+05:30,0.0,1.000093609427644
2025-11-25 13:20:00+05:30,0.0,1.000093609427644
2025-11-25 13:25:00+05:30,0.0,1.000093609427644
2025-11-25 13:30:00+05:30,0.0,1.000093609427644
2025-11-25 13:35:00+05:30,0.0,1.000093609427644
2025-11-25 13:40:00+05:30,0.0,1.000093609427644
2025-11-25 13:45:00+05:30,0.0,1.000093609427644
2025-11-25 13:50:00+05:30,0.0,1.000093609427644
2025-11-25 13:55:00+05:30,0.0,1.000093609427644
2025-11-25 14:00:00+05:30,0.0,1.000093609427644
2025-11-25 14:05:00+05:30,0.0,1.000093609427644
2025-11-25 14:10:00+05:30,0.0,1.000093609427644
2025-11-25 14:15:00+05:30,0.0,1.000093609427644
2025-11-25 14:20:00+05:30,0.0,1.000093609427644
2025-11-25 14:25:00+05:30,0.0,1.000093609427644
2025-11-25 14:30:00+05:30,0.0,1.000093609427644
2025-11-25 14:35:00+05:30,0.0,1.000093609427644
2025-11-25 14:40:00+05:30,0.0,1.000093609427644
2025-11-25 14:45:00+05:30,0.0,1.000093609427644
2025-11-25 14:50:00+05:30,0.0,1.000093609427644
2025-11-25 14:55:00+05:30,0.0,1.000093609427644
2025-11-25 15:00:00+05:30,0.0,1.000093609427644
2025-11-25 15:05:00+05:30,0.0,1.000093609427644
2025-11-25 15:10:00+05:30,0.0,1.000093609427644
2025-11-25 15:15:00+05:30,0.0,1.000093609427644
2025-11-25 15:20:00+05:30,0.0,1.000093609427644
2025-11-25 15:25:00+05:30,0.0,1.000093609427644
2025-11-26 09:15:00+05:30,0.0,1.000093609427644
2025-11-26 09:20:00+05:30,0.0,1.000093609427644
2025-11-26 09:25:00+05:30,0.0,1.000093609427644
2025-11-26 09:30:00+05:30,0.0,1.000093609427644
2025-11-26 09:35:00+05:30,0.0,1.000093609427644
2025-11-26 09:40:00+05:30,0.0,1.000093609427644
2025-11-26 09:45:00+05:30,0.0,1.000093609427644
2025-11-26 09:50:00+05:30,0.0,1.000093609427644
2025-11-26 09:55:00+05:30,0.0,1.000093609427644
2025-11-26 10:00:00+05:30,0.0,1.000093609427644
2025-11-26 10:05:00+05:30,0.0,1.000093609427644
2025-11-26 10:10:00+05:30,0.0,1.000093609427644
2025-11-26 10:15:00+05:30,0.0,1.000093609427644
2025-11-26 10:20:00+05:30,0.0,1.000093609427644
2025-11-26 10:25:00+05:30,0.0,1.000093609427644
2025-11-26 10:30:00+05:30,0.0,1.000093609427644
2025-11-26 10:35:00+05:30,0.0,1.000093609427644
2025-11-26 10:40:00+05:30,0.0,1.000093609427644
2025-11-26 10:45:00+05:30,0.0,1.000093609427644
2025-11-26 10:50:00+05:30,0.0,1.000093609427644
2025-11-26 10:55:00+05:30,0.0,1.000093609427644
2025-11-26 11:00:00+05:30,0.0,1.000093609427644
2025-11-26 11:05:00+05:30,0.0,1.000093609427644
2025-11-26 11:10:00+05:30,0.0,1.000093609427644
2025-11-26 11:15:00+05:30,0.0,1.000093609427644
2025-11-26 11:20:00+05:30,0.0,1.000093609427644
2025-11-26 11:25:00+05:30,0.0,1.000093609427644
2025-11-26 11:30:00+05:30,0.0,1.000093609427644
2025-11-26 11:35:00+05:30,0.0,1.000093609427644
2025-11-26 11:40:00+05:30,0.0,1.000093609427644
2025-11-26 11:45:00+05:30,0.0,1.000093609427644
2025-11-26 11:50:00+05:30,0.0,1.000093609427644
2025-11-26 11:55:00+05:30,0.0,1.000093609427644
2025-11-26 12:00:00+05:30,0.0,1.000093609427644
2025-11-26 12:05:00+05:30,0.0,1.000093609427644
2025-11-26 12:10:00+05:30,0.0,1.000093609427644
2025-11-26 12:15:00+05:30,0.0,1.000093609427644
2025-11-26 12:20:00+05:30,0.0,1.000093609427644
2025-11-26 12:25:00+05:30,0.0,1.000093609427644
2025-11-26 12:30:00+05:30,0.0,1.000093609427644
2025-11-26 12:35:00+05:30,0.0,1.000093609427644
2025-11-26 12:40:00+05:30,0.0,1.000093609427644
2025-11-26 12:45:00+05:30,0.0,1.000093609427644
2025-11-26 12:50:00+05:30,0.0,1.000093609427644
2025-11-26 12:55:00+05:30,0.0,1.000093609427644
2025-11-26 13:00:00+05:30,0.0,1.000093609427644
2025-11-26 13:05:00+05:30,0.0,1.000093609427644
2025-11-26 13:10:00+05:30,0.0,1.000093609427644
2025-11-26 13:15:00+05:30,0.0,1.000093609427644
2025-11-26 13:20:00+05:30,0.0,1.000093609427644
2025-11-26 13:25:00+05:30,0.0,1.000093609427644
2025-11-26 13:30:00+05:30,0.0,1.000093609427644
2025-11-26 13:35:00+05:30,0.0,1.000093609427644
2025-11-26 13:40:00+05:30,0.0,1.000093609427644
2025-11-26 13:45:00+05:30,0.0,1.000093609427644
2025-11-26 13:50:00+05:30,0.0,1.000093609427644
2025-11-26 13:55:00+05:30,0.0,1.000093609427644
2025-11-26 14:00:00+05:30,0.0,1.000093609427644
2025-11-26 14:05:00+05:30,0.0,1.000093609427644
2025-11-26 14:10:00+05:30,0.0,1.000093609427644
2025-11-26 14:15:00+05:30,0.0,1.000093609427644
2025-11-26 14:20:00+05:30,0.0,1.000093609427644
2025-11-26 14:25:00+05:30,0.0,1.000093609427644
2025-11-26 14:30:00+05:30,0.0,1.000093609427644
2025-11-26 14:35:00+05:30,0.0,1.000093609427644
2025-11-26 14:40:00+05:30,0.0,1.000093609427644
2025-11-26 14:45:00+05:30,0.0,1.000093609427644
2025-11-26 14:50:00+05:30,0.0,1.000093609427644
2025-11-26 14:55:00+05:30,0.0,1.000093609427644
2025-11-26 15:00:00+05:30,0.0,1.000093609427644
2025-11-26 15:05:00+05:30,0.0,1.000093609427644
2025-11-26 15:10:00+05:30,0.0,1.000093609427644
2025-11-26 15:15:00+05:30,0.0,1.000093609427644
2025-11-26 15:20:00+05:30,0.0,1.000093609427644
2025-11-26 15:25:00+05:30,0.0,1.000093609427644
2025-11-27 09:15:00+05:30,0.0,1.000093609427644
2025-11-27 09:20:00+05:30,0.0,1.000093609427644
2025-11-27 09:25:00+05:30,0.0,1.000093609427644
2025-11-27 09:30:00+05:30,0.0,1.000093609427644
2025-11-27 09:35:00+05:30,0.0,1.000093609427644
2025-11-27 09:40:00+05:30,0.0,1.000093609427644
2025-11-27 09:45:00+05:30,0.0,1.000093609427644
2025-11-27 09:50:00+05:30,0.0,1.000093609427644
2025-11-27 09:55:00+05:30,0.0,1.000093609427644
2025-11-27 10:00:00+05:30,0.0,1.000093609427644
2025-11-27 10:05:00+05:30,0.0,1.000093609427644
2025-11-27 10:10:00+05:30,0.0,1.000093609427644
2025-11-27 10:15:00+05:30,0.0,1.000093609427644
2025-11-27 10:20:00+05:30,0.0,1.000093609427644
2025-11-27 10:25:00+05:30,0.0,1.000093609427644
2025-11-27 10:30:00+05:30,0.0,1.000093609427644
2025-11-27 10:35:00+05:30,0.0,1.000093609427644
2025-11-27 10:40:00+05:30,0.0,1.000093609427644
2025-11-27 10:45:00+05:30,0.0,1.000093609427644
2025-11-27 10:50:00+05:30,0.0,1.000093609427644
2025-11-27 10:55:00+05:30,0.0,1.000093609427644
2025-11-27 11:00:00+05:30,0.0,1.000093609427644
2025-11-27 11:05:00+05:30,0.0,1.000093609427644
2025-11-27 11:10:00+05:30,0.0,1.000093609427644
2025-11-27 11:15:00+05:30,0.0,1.000093609427644
2025-11-27 11:20:00+05:30,0.0,1.000093609427644
2025-11-27 11:25:00+05:30,0.0,1.000093609427644
2025-11-27 11:30:00+05:30,0.0,1.000093609427644
2025-11-27 11:35:00+05:30,0.0,1.000093609427644
2025-11-27 11:40:00+05:30,0.0,1.000093609427644
2025-11-27 11:45:00+05:30,0.0,1.000093609427644
2025-11-27 11:50:00+05:30,0.0,1.000093609427644
2025-11-27 11:55:00+05:30,0.0,1.000093609427644
2025-11-27 12:00:00+05:30,0.0,1.000093609427644
2025-11-27 12:05:00+05:30,0.0,1.000093609427644
2025-11-27 12:10:00+05:30,0.0,1.000093609427644
2025-11-27 12:15:00+05:30,0.0,1.000093609427644
2025-11-27 12:20:00+05:30,0.0,1.000093609427644
2025-11-27 12:25:00+05:30,0.0,1.000093609427644
2025-11-27 12:30:00+05:30,0.0,1.000093609427644
2025-11-27 12:35:00+05:30,0.0,1.000093609427644
2025-11-27 12:40:00+05:30,0.0,1.000093609427644
2025-11-27 12:45:00+05:30,0.0,1.000093609427644
2025-11-27 12:50:00+05:30,0.0,1.000093609427644
2025-11-27 12:55:00+05:30,0.0,1.000093609427644
2025-11-27 13:00:00+05:30,0.0,1.000093609427644
2025-11-27 13:05:00+05:30,0.0,1.000093609427644
2025-11-27 13:10:00+05:30,0.0,1.000093609427644
2025-11-27 13:15:00+05:30,0.0,1.000093609427644
2025-11-27 13:20:00+05:30,0.0,1.000093609427644
2025-11-27 13:25:00+05:30,0.0,1.000093609427644
2025-11-27 13:30:00+05:30,0.0,1.000093609427644
2025-11-27 13:35:00+05:30,0.0,1.000093609427644
2025-11-27 13:40:00+05:30,0.0,1.000093609427644
2025-11-27 13:45:00+05:30,0.0,1.000093609427644
2025-11-27 13:50:00+05:30,0.0,1.000093609427644
2025-11-27 13:55:00+05:30,0.0,1.000093609427644
2025-11-27 14:00:00+05:30,0.0,1.000093609427644
2025-11-27 14:05:00+05:30,0.0,1.000093609427644
2025-11-27 14:10:00+05:30,0.0,1.000093609427644
2025-11-27 14:15:00+05:30,0.0,1.000093609427644
2025-11-27 14:20:00+05:30,0.0,1.000093609427644
2025-11-27 14:25:00+05:30,0.0,1.000093609427644
2025-11-27 14:30:00+05:30,0.0,1.000093609427644
2025-11-27 14:35:00+05:30,0.0,1.000093609427644
2025-11-27 14:40:00+05:30,0.0,1.000093609427644
2025-11-27 14:45:00+05:30,0.0,1.000093609427644
2025-11-27 14:50:00+05:30,0.0,1.000093609427644
2025-11-27 14:55:00+05:30,0.0,1.000093609427644
2025-11-27 15:00:00+05:30,0.0,1.000093609427644
2025-11-27 15:05:00+05:30,0.0,1.000093609427644
2025-11-27 15:10:00+05:30,0.0,1.000093609427644
2025-11-27 15:15:00+05:30,0.0,1.000093609427644
2025-11-27 15:20:00+05:30,0.0,1.000093609427644
2025-11-27 15:25:00+05:30,0.0,1.000093609427644
2025-11-28 09:15:00+05:30,0.0,1.000093609427644
2025-11-28 09:20:00+05:30,0.0,1.000093609427644
2025-11-28 09:25:00+05:30,0.0,1.000093609427644
2025-11-28 09:30:00+05:30,0.0,1.000093609427644
2025-11-28 09:35:00+05:30,0.0,1.000093609427644
2025-11-28 09:40:00+05:30,0.0,1.000093609427644
2025-11-28 09:45:00+05:30,0.0,1.000093609427644
2025-11-28 09:50:00+05:30,0.0,1.000093609427644
2025-11-28 09:55:00+05:30,0.0,1.000093609427644
2025-11-28 10:00:00+05:30,0.0,1.000093609427644
2025-11-28 10:05:00+05:30,0.0,1.000093609427644
2025-11-28 10:10:00+05:30,0.0,1.000093609427644
2025-11-28 10:15:00+05:30,0.0,1.000093609427644
2025-11-28 10:20:00+05:30,0.0,1.000093609427644
2025-11-28 10:25:00+05:30,0.0,1.000093609427644
2025-11-28 10:30:00+05:30,0.0,1.000093609427644
2025-11-28 10:35:00+05:30,0.0,1.000093609427644
2025-11-28 10:40:00+05:30,0.0,1.000093609427644
2025-11-28 10:45:00+05:30,0.0,1.000093609427644
2025-11-28 10:50:00+05:30,0.0,1.000093609427644
2025-11-28 10:55:00+05:30,0.0,1.000093609427644
2025-11-28 11:00:00+05:30,0.0,1.000093609427644
2025-11-28 11:05:00+05:30,0.0,1.000093609427644
2025-11-28 11:10:00+05:30,0.0,1.000093609427644
2025-11-28 11:15:00+05:30,0.0,1.000093609427644
2025-11-28 11:20:00+05:30,0.0,1.000093609427644
2025-11-28 11:25:00+05:30,0.0,1.000093609427644
2025-11-28 11:30:00+05:30,0.0,1.000093609427644
2025-11-28 11:35:00+05:30,0.0,1.000093609427644
2025-11-28 11:40:00+05:30,0.0,1.000093609427644
2025-11-28 11:45:00+05:30,0.0,1.000093609427644
2025-11-28 11:50:00+05:30,0.0,1.000093609427644
2025-11-28 11:55:00+05:30,0.0,1.000093609427644
2025-11-28 12:00:00+05:30,0.0,1.000093609427644
2025-11-28 12:05:00+05:30,0.0,1.000093609427644
2025-11-28 12:10:00+05:30,0.0,1.000093609427644
2025-11-28 12:15:00+05:30,0.0,1.000093609427644
2025-11-28 12:20:00+05:30,0.0,1.000093609427644
2025-11-28 12:25:00+05:30,0.0,1.000093609427644
